transaction_id,customer_id,merchant_id,amount,currency,payment_method,payment_gateway,card_type,transaction_timestamp,customer_payment_success_rate,customer_previous_transactions,customer_previous_failures,days_since_last_successful_payment,device_type,device_id,ip_risk_score,customer_location,merchant_category,merchant_risk_score,avs_result,cvv_result,authentication_result,bank_response_code,gateway_response_code,payment_status,failure_code,failure_reason,is_retryable,recovery_probability_target,recovered
tx_00000097,cust_000172,merch_0044,642.74,INR,UPI,HDFC_PG,NA,2026-07-09 13:33:06,0.542,14,5,29.0,MOBILE_ANDROID,dev_613755,1.89,"Mumbai, IN",SAAS,11.73,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000376,cust_000278,merch_0049,908.64,USD,CREDIT_CARD,RAZORPAY,MASTERCARD,2026-07-15 03:58:21,0.9132,12,2,12.1,MOBILE_ANDROID,dev_116683,25.76,"Hyderabad, IN",EDTECH,31.68,MATCH,MATCH,SUCCESS,51_INSUFFICIENT_FUNDS,GATEWAY_400_DECLINED,FAILED,INSUFFICIENT_FUNDS,Customer account balance insufficient at transaction time.,True,0.3711,0.0
tx_00000379,cust_000154,merch_0005,4314.86,INR,UPI,ICICI_PG,NA,2026-07-20 14:25:44,0.894,11,1,0.3,DESKTOP_WINDOWS,dev_118290,3.33,"Delhi, IN",EDTECH,17.51,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000336,cust_000264,merch_0014,317.36,INR,DEBIT_CARD,RAZORPAY,VISA,2026-06-24 07:06:01,0.6228,14,4,10.1,MOBILE_ANDROID,dev_795684,35.51,"New York, US",ECOMMERCE,5.88,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000155,cust_000152,merch_0007,2676.91,INR,UPI,ICICI_PG,NA,2026-08-21 13:05:48,0.7955,16,3,26.8,MOBILE_IOS,dev_194138,4.5,"Bengaluru, IN",GAMING,8.13,MATCH,NOT_CHECKED,SUCCESS,51_INSUFFICIENT_FUNDS,GATEWAY_400_DECLINED,FAILED,INSUFFICIENT_FUNDS,Customer account balance insufficient at transaction time.,True,0.4239,0.0
tx_00000450,cust_000096,merch_0013,4387.81,INR,UPI,RAZORPAY,NA,2026-07-30 17:02:06,0.528,14,10,18.0,MOBILE_ANDROID,dev_159092,16.33,"Hyderabad, IN",GAMING,13.18,MATCH,NOT_CHECKED,SUCCESS,91_TIMEOUT,GATEWAY_504_TIMEOUT,FAILED,TEMPORARY_GATEWAY_FAILURE,Transient gateway downtime or rate limit.,True,0.4288,0.0
tx_00000407,cust_000257,merch_0041,228.5,INR,CREDIT_CARD,RAZORPAY,RUPAY,2026-06-26 12:22:20,0.8087,10,2,29.6,DESKTOP_WINDOWS,dev_848688,17.92,"Delhi, IN",ECOMMERCE,5.12,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000868,cust_000104,merch_0047,180.42,INR,UPI,HDFC_PG,NA,2026-06-02 11:24:08,0.932,10,1,22.4,MOBILE_ANDROID,dev_132691,2.48,"Mumbai, IN",UTILITIES,4.08,MATCH,NOT_CHECKED,SUCCESS,91_TIMEOUT,GATEWAY_504_TIMEOUT,FAILED,TEMPORARY_GATEWAY_FAILURE,Transient gateway downtime or rate limit.,True,0.8047,1.0
tx_00000196,cust_000124,merch_0002,115.08,USD,UPI,HDFC_PG,NA,2026-07-01 22:41:59,0.8057,9,3,10.9,MOBILE_IOS,dev_117670,15.62,"Chennai, IN",SAAS,20.75,MATCH,NOT_CHECKED,SUCCESS,51_INSUFFICIENT_FUNDS,GATEWAY_400_DECLINED,FAILED,INSUFFICIENT_FUNDS,Customer account balance insufficient at transaction time.,True,0.3857,1.0
tx_00000138,cust_000044,merch_0017,253.82,INR,CREDIT_CARD,CASHFREE,MASTERCARD,2026-06-18 12:09:52,0.7023,9,3,0.3,MOBILE_ANDROID,dev_324511,10.23,"Mumbai, IN",SAAS,5.16,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000620,cust_000202,merch_0003,1372.2,EUR,CREDIT_CARD,HDFC_PG,VISA,2026-06-09 09:11:27,0.6898,16,10,7.9,DESKTOP_MAC,dev_485664,6.63,"Bengaluru, IN",UTILITIES,4.56,MATCH,MATCH,SUCCESS,91_TIMEOUT,GATEWAY_504_TIMEOUT,FAILED,TEMPORARY_GATEWAY_FAILURE,Transient gateway downtime or rate limit.,True,0.4569,0.0
tx_00000438,cust_000196,merch_0013,925.09,INR,WALLET,ICICI_PG,NA,2026-06-24 19:41:08,0.8384,11,1,0.7,MOBILE_IOS,dev_602911,8.24,"Chennai, IN",ECOMMERCE,36.13,MATCH,NOT_CHECKED,SUCCESS,91_TIMEOUT,GATEWAY_504_TIMEOUT,FAILED,TEMPORARY_GATEWAY_FAILURE,Transient gateway downtime or rate limit.,True,0.678,0.0
tx_00000676,cust_000235,merch_0050,386.13,EUR,UPI,RAZORPAY,NA,2026-06-27 01:59:09,0.9763,10,0,11.2,MOBILE_ANDROID,dev_509318,16.91,"New York, US",UTILITIES,11.59,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000392,cust_000100,merch_0017,1479.18,USD,DEBIT_CARD,ICICI_PG,VISA,2026-07-13 18:44:12,0.6987,12,3,6.4,MOBILE_IOS,dev_204791,15.05,"Mumbai, IN",SAAS,46.56,MATCH,MATCH,SUCCESS,91_TIMEOUT,GATEWAY_504_TIMEOUT,FAILED,TEMPORARY_GATEWAY_FAILURE,Transient gateway downtime or rate limit.,True,0.6174,1.0
tx_00000807,cust_000203,merch_0014,45.85,INR,CREDIT_CARD,RAZORPAY,VISA,2026-06-01 15:00:02,0.8115,9,0,11.0,MOBILE_ANDROID,dev_309826,14.57,"Bengaluru, IN",SAAS,17.88,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000050,cust_000054,merch_0008,564.45,INR,DEBIT_CARD,RAZORPAY,MASTERCARD,2026-08-22 07:14:16,0.6952,12,4,1.6,MOBILE_ANDROID,dev_282642,26.52,"Mumbai, IN",ECOMMERCE,12.81,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000200,cust_000252,merch_0017,1275.95,INR,UPI,RAZORPAY,NA,2026-05-30 04:03:05,0.7095,15,3,2.8,MOBILE_IOS,dev_790421,7.27,"Bengaluru, IN",UTILITIES,17.3,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000224,cust_000147,merch_0049,672.03,INR,UPI,HDFC_PG,NA,2026-06-15 17:06:55,0.8484,16,2,18.1,DESKTOP_MAC,dev_876202,17.75,"Mumbai, IN",GAMING,4.08,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000548,cust_000080,merch_0006,1643.33,INR,WALLET,ICICI_PG,NA,2026-07-01 13:22:29,0.7474,12,3,5.6,DESKTOP_WINDOWS,dev_342591,11.54,"Mumbai, IN",UTILITIES,3.62,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000326,cust_000063,merch_0030,906.0,EUR,DEBIT_CARD,HDFC_PG,MASTERCARD,2026-07-14 08:11:46,0.7623,17,6,7.3,MOBILE_ANDROID,dev_487174,10.91,"Bengaluru, IN",FINANCIAL_SERVICES,13.34,MATCH,MATCH,FAILED,65_AUTH_FAILED,GATEWAY_401_AUTH_FAILED,FAILED,AUTHENTICATION_FAILURE,3DS / OTP verification failed or timed out.,False,0.1021,0.0
tx_00000801,cust_000004,merch_0036,152.84,INR,UPI,HDFC_PG,NA,2026-07-12 14:36:47,0.8145,10,4,7.9,MOBILE_ANDROID,dev_666922,44.88,"Bengaluru, IN",ECOMMERCE,24.12,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000837,cust_000101,merch_0031,1477.82,INR,DEBIT_CARD,RAZORPAY,VISA,2026-07-17 04:47:57,0.7938,9,1,25.6,DESKTOP_MAC,dev_627343,49.16,"Mumbai, IN",ECOMMERCE,6.99,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000298,cust_000280,merch_0013,992.36,INR,UPI,HDFC_PG,NA,2026-06-12 13:44:41,0.5927,17,7,3.7,DESKTOP_WINDOWS,dev_316987,27.26,"Bengaluru, IN",FINANCIAL_SERVICES,4.05,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000957,cust_000137,merch_0050,3939.3,INR,DEBIT_CARD,RAZORPAY,VISA,2026-07-06 12:34:15,0.9524,13,2,8.5,DESKTOP_MAC,dev_872668,35.63,"Bengaluru, IN",ECOMMERCE,7.82,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000688,cust_000195,merch_0039,491.03,INR,DEBIT_CARD,CASHFREE,VISA,2026-07-02 20:08:13,0.6411,16,2,6.4,MOBILE_ANDROID,dev_172944,33.74,"Mumbai, IN",ECOMMERCE,7.92,PARTIAL_MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000420,cust_000268,merch_0025,536.58,INR,UPI,RAZORPAY,NA,2026-05-27 02:45:58,0.9752,15,0,1.0,MOBILE_ANDROID,dev_139767,4.59,"Mumbai, IN",SAAS,17.39,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000760,cust_000025,merch_0015,155.33,INR,CREDIT_CARD,BILLDESK,MASTERCARD,2026-08-24 00:29:59,0.7023,11,2,6.5,MOBILE_ANDROID,dev_384767,3.11,"Chennai, IN",SAAS,1.09,PARTIAL_MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000145,cust_000121,merch_0022,420.63,USD,CREDIT_CARD,RAZORPAY,VISA,2026-07-11 17:26:10,0.4705,6,4,1.2,MOBILE_ANDROID,dev_462486,8.71,"Bengaluru, IN",ECOMMERCE,27.38,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000382,cust_000185,merch_0023,241.9,INR,NET_BANKING,RAZORPAY,NA,2026-06-08 00:06:14,0.7126,16,2,1.6,MOBILE_ANDROID,dev_485230,42.55,"Mumbai, IN",ECOMMERCE,15.46,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000926,cust_000254,merch_0001,787.91,EUR,CREDIT_CARD,HDFC_PG,AMEX,2026-06-01 02:25:42,0.9371,16,0,8.9,MOBILE_ANDROID,dev_476720,21.55,"Hyderabad, IN",SAAS,22.25,MATCH,MATCH,SUCCESS,91_TIMEOUT,GATEWAY_504_TIMEOUT,FAILED,TEMPORARY_GATEWAY_FAILURE,Transient gateway downtime or rate limit.,True,0.7972,1.0
tx_00000761,cust_000068,merch_0033,8881.16,INR,CREDIT_CARD,RAZORPAY,VISA,2026-07-04 15:59:26,0.706,17,7,8.7,MOBILE_ANDROID,dev_385950,3.02,"London, UK",SAAS,15.3,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000466,cust_000187,merch_0042,1168.52,USD,CREDIT_CARD,CASHFREE,VISA,2026-08-10 11:34:35,0.9001,17,2,16.5,MOBILE_IOS,dev_252973,17.38,"Bengaluru, IN",GAMING,30.16,PARTIAL_MATCH,MATCH,ATTEMPTED,05_DO_NOT_HONOR,GATEWAY_400_DECLINED,FAILED,BANK_DECLINED,Issuing bank declined transaction without specific reason.,False,0.1854,0.0
tx_00000725,cust_000180,merch_0022,1561.54,INR,UPI,HDFC_PG,NA,2026-06-10 20:58:02,0.8348,7,3,5.1,MOBILE_IOS,dev_766593,9.95,"Bengaluru, IN",SAAS,9.72,MATCH,NOT_CHECKED,SUCCESS,51_INSUFFICIENT_FUNDS,GATEWAY_400_DECLINED,FAILED,INSUFFICIENT_FUNDS,Customer account balance insufficient at transaction time.,True,0.2349,0.0
tx_00000439,cust_000114,merch_0017,125.33,INR,DEBIT_CARD,ICICI_PG,VISA,2026-08-04 13:34:26,0.8616,13,3,14.4,MOBILE_IOS,dev_452160,32.48,"Mumbai, IN",GAMING,6.27,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000586,cust_000046,merch_0020,67.6,USD,DEBIT_CARD,HDFC_PG,VISA,2026-06-15 22:35:32,0.8746,14,2,18.0,MOBILE_ANDROID,dev_440897,33.71,"Mumbai, IN",SAAS,15.83,MATCH,MATCH,SUCCESS,51_INSUFFICIENT_FUNDS,GATEWAY_400_DECLINED,FAILED,INSUFFICIENT_FUNDS,Customer account balance insufficient at transaction time.,True,0.3292,1.0
tx_00000015,cust_000258,merch_0049,3313.08,INR,UPI,CASHFREE,NA,2026-08-19 05:33:39,0.6731,16,2,9.5,MOBILE_ANDROID,dev_926080,41.54,"Delhi, IN",SAAS,7.44,MATCH,NOT_CHECKED,SUCCESS,51_INSUFFICIENT_FUNDS,GATEWAY_400_DECLINED,FAILED,INSUFFICIENT_FUNDS,Customer account balance insufficient at transaction time.,True,0.1943,0.0
tx_00000201,cust_000147,merch_0001,727.66,INR,CREDIT_CARD,CASHFREE,VISA,2026-06-21 02:10:07,0.8577,17,3,9.1,MOBILE_ANDROID,dev_675052,21.53,"Mumbai, IN",SAAS,3.64,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000302,cust_000127,merch_0045,1570.67,INR,WALLET,RAZORPAY,NA,2026-08-07 18:36:09,0.7081,14,5,7.8,MOBILE_IOS,dev_695230,16.11,"Hyderabad, IN",UTILITIES,25.88,MATCH,NOT_CHECKED,SUCCESS,91_TIMEOUT,GATEWAY_504_TIMEOUT,FAILED,TEMPORARY_GATEWAY_FAILURE,Transient gateway downtime or rate limit.,True,0.5332,1.0
tx_00000545,cust_000160,merch_0029,811.26,INR,UPI,RAZORPAY,NA,2026-08-17 07:14:16,0.8801,13,1,6.7,MOBILE_IOS,dev_690633,45.5,"Bengaluru, IN",ECOMMERCE,24.23,MATCH,NOT_CHECKED,SUCCESS,96_SYSTEM_ERROR,GATEWAY_500_INTERNAL_ERROR,FAILED,NETWORK_ERROR,"Network timeout between merchant, gateway, and bank.",True,0.6204,1.0
tx_00000093,cust_000062,merch_0038,1157.14,INR,CREDIT_CARD,RAZORPAY,VISA,2026-06-09 05:50:20,0.7719,12,3,8.8,DESKTOP_WINDOWS,dev_417531,33.46,"Hyderabad, IN",GAMING,37.28,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000779,cust_000226,merch_0041,278.74,INR,CREDIT_CARD,CASHFREE,VISA,2026-07-01 19:36:53,0.7025,12,4,27.4,MOBILE_ANDROID,dev_615182,42.38,"London, UK",FINANCIAL_SERVICES,38.68,MATCH,MATCH,SUCCESS,91_TIMEOUT,GATEWAY_504_TIMEOUT,FAILED,TEMPORARY_GATEWAY_FAILURE,Transient gateway downtime or rate limit.,True,0.4215,1.0
tx_00000062,cust_000190,merch_0021,940.89,INR,UPI,RAZORPAY,NA,2026-07-18 08:16:00,0.6843,9,3,21.4,MOBILE_ANDROID,dev_464385,10.99,"Bengaluru, IN",ECOMMERCE,20.13,PARTIAL_MATCH,NOT_CHECKED,ATTEMPTED,05_DO_NOT_HONOR,GATEWAY_400_DECLINED,FAILED,BANK_DECLINED,Issuing bank declined transaction without specific reason.,False,0.2275,0.0
tx_00000516,cust_000145,merch_0030,765.94,INR,DEBIT_CARD,RAZORPAY,RUPAY,2026-08-18 09:33:35,0.8165,13,2,0.4,DESKTOP_MAC,dev_853205,18.34,"Hyderabad, IN",ECOMMERCE,13.6,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000649,cust_000066,merch_0031,692.61,INR,CREDIT_CARD,ICICI_PG,AMEX,2026-06-08 16:09:33,0.8784,15,2,1.6,MOBILE_IOS,dev_103321,10.58,"Hyderabad, IN",EDTECH,24.33,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000325,cust_000186,merch_0010,67.63,INR,CREDIT_CARD,RAZORPAY,VISA,2026-06-02 09:40:23,0.7378,13,1,16.9,MOBILE_ANDROID,dev_522727,19.82,"Mumbai, IN",GAMING,8.81,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000428,cust_000253,merch_0005,2902.59,INR,DEBIT_CARD,RAZORPAY,VISA,2026-05-26 20:36:44,0.8871,14,2,3.9,MOBILE_IOS,dev_166918,8.69,"Bengaluru, IN",SAAS,3.24,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000583,cust_000212,merch_0047,631.29,INR,UPI,HDFC_PG,NA,2026-08-13 03:02:25,0.8241,15,2,1.4,MOBILE_ANDROID,dev_423054,51.11,"Mumbai, IN",SAAS,23.68,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000105,cust_000218,merch_0046,360.63,INR,UPI,HDFC_PG,NA,2026-06-27 12:02:45,0.9332,12,0,2.7,MOBILE_ANDROID,dev_662498,7.65,"Bengaluru, IN",SAAS,22.45,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000272,cust_000017,merch_0035,1848.06,INR,UPI,ICICI_PG,NA,2026-05-26 21:29:41,0.709,10,5,44.2,DESKTOP_MAC,dev_753811,14.48,"Bengaluru, IN",UTILITIES,23.83,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000855,cust_000291,merch_0001,961.06,USD,UPI,HDFC_PG,NA,2026-07-04 01:56:55,0.9226,13,1,0.2,MOBILE_ANDROID,dev_647651,17.34,"Mumbai, IN",UTILITIES,49.07,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000370,cust_000089,merch_0046,986.62,INR,UPI,CASHFREE,NA,2026-06-26 10:43:27,0.8931,13,1,32.7,MOBILE_IOS,dev_348553,0.43,"Delhi, IN",FINANCIAL_SERVICES,13.82,NO_MATCH,NOT_CHECKED,FAILED,14_INVALID_ACCOUNT,GATEWAY_400_BAD_REQUEST,FAILED,INVALID_PAYMENT_DETAILS,"Incorrect card number, CVV, or UPI ID.",False,0.1603,0.0
tx_00000742,cust_000274,merch_0045,652.24,INR,CREDIT_CARD,HDFC_PG,RUPAY,2026-06-30 15:35:53,0.8281,11,1,16.2,DESKTOP_WINDOWS,dev_346501,13.17,"London, UK",SAAS,20.48,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000425,cust_000285,merch_0015,994.14,INR,UPI,BILLDESK,NA,2026-08-15 16:57:08,0.6482,12,3,39.0,MOBILE_ANDROID,dev_851283,10.07,"Bengaluru, IN",ECOMMERCE,13.56,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000684,cust_000008,merch_0033,3058.96,USD,UPI,HDFC_PG,NA,2026-08-15 23:03:00,0.9394,7,0,13.3,DESKTOP_WINDOWS,dev_317295,4.6,"Bengaluru, IN",ECOMMERCE,20.75,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000236,cust_000227,merch_0016,10.0,INR,UPI,BILLDESK,NA,2026-07-27 17:21:12,0.8957,8,1,7.2,MOBILE_IOS,dev_381080,10.06,"Hyderabad, IN",ECOMMERCE,43.68,PARTIAL_MATCH,NOT_CHECKED,ATTEMPTED,05_DO_NOT_HONOR,GATEWAY_400_DECLINED,FAILED,BANK_DECLINED,Issuing bank declined transaction without specific reason.,False,0.248,0.0
tx_00000811,cust_000133,merch_0005,417.92,INR,UPI,RAZORPAY,NA,2026-07-16 06:08:08,0.674,11,3,20.4,MOBILE_IOS,dev_260802,17.21,"Chennai, IN",GAMING,28.71,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000437,cust_000105,merch_0005,2159.95,INR,DEBIT_CARD,HDFC_PG,VISA,2026-06-23 16:36:27,0.9122,12,1,2.2,MOBILE_IOS,dev_974415,28.8,"Chennai, IN",SAAS,9.13,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000316,cust_000020,merch_0039,644.34,INR,WALLET,BILLDESK,NA,2026-06-03 01:33:47,0.9667,14,0,6.2,MOBILE_ANDROID,dev_437748,21.27,"Mumbai, IN",SAAS,12.9,MATCH,NOT_CHECKED,SUCCESS,91_TIMEOUT,GATEWAY_504_TIMEOUT,FAILED,TEMPORARY_GATEWAY_FAILURE,Transient gateway downtime or rate limit.,True,0.8091,1.0
tx_00000687,cust_000195,merch_0022,247.66,INR,CREDIT_CARD,HDFC_PG,VISA,2026-08-05 05:06:42,0.6102,19,7,16.9,MOBILE_IOS,dev_608906,21.59,"Hyderabad, IN",FINANCIAL_SERVICES,18.81,MATCH,MATCH,SUCCESS,91_TIMEOUT,GATEWAY_504_TIMEOUT,FAILED,TEMPORARY_GATEWAY_FAILURE,Transient gateway downtime or rate limit.,True,0.4738,1.0
tx_00000767,cust_000228,merch_0031,180.71,INR,CREDIT_CARD,BILLDESK,VISA,2026-06-08 17:08:46,0.8288,11,3,19.2,MOBILE_IOS,dev_706619,28.78,"Delhi, IN",ECOMMERCE,9.03,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000713,cust_000214,merch_0008,392.49,INR,UPI,RAZORPAY,NA,2026-06-29 02:08:49,0.8038,14,3,15.1,DESKTOP_MAC,dev_983445,33.72,"Bengaluru, IN",EDTECH,18.62,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000923,cust_000069,merch_0022,970.04,INR,UPI,ICICI_PG,NA,2026-07-12 16:35:06,0.7086,15,4,2.9,DESKTOP_WINDOWS,dev_305827,13.72,"Bengaluru, IN",GAMING,4.04,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000975,cust_000025,merch_0038,121.47,INR,UPI,ICICI_PG,NA,2026-08-09 00:03:37,0.881,13,2,10.9,DESKTOP_WINDOWS,dev_721163,22.2,"Mumbai, IN",ECOMMERCE,17.08,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000812,cust_000118,merch_0038,178.23,INR,WALLET,BILLDESK,NA,2026-06-28 19:07:31,0.7204,17,4,9.8,MOBILE_ANDROID,dev_495881,51.39,"Mumbai, IN",ECOMMERCE,4.39,PARTIAL_MATCH,NOT_CHECKED,ATTEMPTED,05_DO_NOT_HONOR,GATEWAY_400_DECLINED,FAILED,BANK_DECLINED,Issuing bank declined transaction without specific reason.,False,0.1037,0.0
tx_00000519,cust_000292,merch_0022,9415.41,INR,CREDIT_CARD,ICICI_PG,VISA,2026-07-29 10:41:04,0.8656,9,0,23.2,MOBILE_IOS,dev_652960,7.44,"Bengaluru, IN",ECOMMERCE,34.54,NOT_SUPPORTED,NOT_CHECKED,BYPASSED,99_UNKNOWN,GATEWAY_500_UNKNOWN,FAILED,UNKNOWN_FAILURE,Unclassified or ambiguous error response.,True,0.4449,1.0
tx_00000930,cust_000023,merch_0030,1116.12,INR,UPI,RAZORPAY,NA,2026-06-26 07:55:12,0.9179,5,0,13.4,MOBILE_ANDROID,dev_700867,36.56,"Mumbai, IN",ECOMMERCE,11.57,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000246,cust_000289,merch_0045,274.36,USD,DEBIT_CARD,HDFC_PG,VISA,2026-06-27 20:03:57,0.6575,10,3,6.1,MOBILE_IOS,dev_398470,14.43,"Hyderabad, IN",ECOMMERCE,9.01,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000477,cust_000144,merch_0010,808.9,INR,CREDIT_CARD,RAZORPAY,MASTERCARD,2026-06-12 12:49:19,0.9181,11,1,2.8,DESKTOP_WINDOWS,dev_143915,29.21,"Bengaluru, IN",UTILITIES,6.42,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000660,cust_000030,merch_0022,177.46,INR,UPI,ICICI_PG,NA,2026-08-21 21:22:01,0.7716,14,3,3.6,DESKTOP_MAC,dev_354599,16.84,"Hyderabad, IN",ECOMMERCE,22.71,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000301,cust_000151,merch_0016,422.03,INR,CREDIT_CARD,RAZORPAY,MASTERCARD,2026-06-01 00:40:15,0.5959,11,6,8.9,MOBILE_ANDROID,dev_161800,4.95,"Chennai, IN",ECOMMERCE,17.16,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000513,cust_000029,merch_0034,1546.39,USD,UPI,ICICI_PG,NA,2026-07-10 02:27:01,0.6855,17,6,15.7,DESKTOP_WINDOWS,dev_674172,21.42,"Delhi, IN",FINANCIAL_SERVICES,30.16,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
